('172.16.133.97:59397', '172.16.139.250:5440'): 1142 bytes
('173.194.43.45:80', '172.16.133.40:50149'): 604 bytes
('8.8.8.8:53', '172.16.133.6:60432'): 169 bytes
('8.8.8.8:53', '172.16.133.6:51691'): 177 bytes
('8.8.8.8:53', '172.16.133.6:50132'): 163 bytes
('8.8.8.8:53', '172.16.133.6:49282'): 170 bytes
('8.8.8.8:53', '172.16.133.6:59989'): 171 bytes
('172.16.133.40:50150', '23.15.128.239:80'): 4202 bytes
('172.16.133.40:50151', '23.6.17.224:80'): 3092 bytes
('172.16.133.40:50152', '23.62.164.136:80'): 6034 bytes
('172.16.133.6:63345', '8.8.8.8:53'): 155 bytes
('23.15.128.239:80', '172.16.133.40:50150'): 91000 bytes
('23.6.17.224:80', '172.16.133.40:50151'): 53279 bytes
('8.8.8.8:53', '172.16.133.6:63345'): 219 bytes
('172.16.133.153:46526', '23.62.195.78:80'): 2152 bytes
('23.62.164.136:80', '172.16.133.40:50152'): 37571 bytes
('172.16.133.33:57906', '172.16.139.250:5440'): 1142 bytes
('172.16.133.92:57548', '23.67.242.67:80'): 60 bytes
('172.16.133.68:60756', '172.16.139.250:5440'): 1022 bytes
('172.16.133.6:55410', '8.8.8.8:53'): 84 bytes
('172.16.133.12:59802', '172.16.139.250:5440'): 1142 bytes
('23.62.195.78:80', '172.16.133.153:46526'): 42775 bytes
('172.16.133.63:53905', '172.16.139.250:5440'): 1022 bytes
('172.16.133.66:53895', '172.16.139.250:5440'): 1142 bytes
('172.16.133.24:57697', '96.43.146.22:443'): 19378 bytes
('172.16.133.24:57698', '96.43.146.22:443'): 11722 bytes
('172.16.133.82:61371', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:55410'): 116 bytes
('172.16.133.37:60650', '172.16.139.250:5440'): 1022 bytes
('96.43.146.22:443', '172.16.133.24:57697'): 3846 bytes
('96.43.146.22:443', '172.16.133.24:57698'): 2282 bytes
('172.16.133.40:50153', '23.6.17.224:80'): 4258 bytes
('172.16.133.40:50154', '199.59.148.86:443'): 3935 bytes
('172.16.133.40:50155', '23.6.17.224:80'): 1707 bytes
('23.6.17.224:80', '172.16.133.40:50153'): 1659 bytes
('23.6.17.224:80', '172.16.133.40:50155'): 854 bytes
('172.16.133.6:50670', '8.8.8.8:53'): 88 bytes
('172.16.133.6:50180', '8.8.8.8:53'): 83 bytes
('172.16.133.6:58585', '8.8.8.8:53'): 164 bytes
('172.16.133.153:60410', '23.62.195.78:80'): 3441 bytes
('8.8.8.8:53', '172.16.133.6:50670'): 301 bytes
('8.8.8.8:53', '172.16.133.6:58585'): 196 bytes
('8.8.8.8:53', '172.16.133.6:50180'): 243 bytes
('172.16.133.78:59233', '172.16.139.250:5440'): 1142 bytes
('172.16.133.40:50156', '23.67.243.40:443'): 2475 bytes
('172.16.133.40:50157', '23.67.243.40:443'): 3218 bytes
('172.16.133.40:50158', '31.13.77.42:443'): 1967 bytes
('199.59.148.86:443', '172.16.133.40:50154'): 5559 bytes
('172.16.133.40:50159', '173.252.100.27:443'): 9760 bytes
('23.67.243.40:443', '172.16.133.40:50157'): 11378 bytes
('23.67.243.40:443', '172.16.133.40:50156'): 8957 bytes
('23.62.195.78:80', '172.16.133.153:60410'): 99389 bytes
('172.16.133.40:50160', '199.59.148.86:443'): 1218 bytes
('173.252.100.27:443', '172.16.133.40:50159'): 44550 bytes
('172.16.133.67:56011', '172.16.139.250:5440'): 1022 bytes
('172.16.133.56:61455', '172.16.139.250:5440'): 1022 bytes
('31.13.77.42:443', '172.16.133.40:50158'): 4065 bytes
('172.16.133.6:60673', '8.8.8.8:53'): 235 bytes
('172.16.133.42:57152', '172.16.139.250:5440'): 1142 bytes
('172.16.133.41:53045', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:60673'): 446 bytes
('172.16.133.40:50161', '4.28.73.137:80'): 2141 bytes
('199.59.148.86:443', '172.16.133.40:50160'): 4233 bytes
('172.16.133.85:52298', '172.16.139.250:5440'): 1022 bytes
('4.28.73.137:80', '172.16.133.40:50161'): 3731 bytes
('172.16.133.43:57808', '172.16.139.250:5440'): 1022 bytes
('172.16.133.40:50162', '23.62.164.136:80'): 4100 bytes
('172.16.133.40:50163', '208.47.254.81:80'): 3279 bytes
('172.16.133.13:53064', '172.16.139.250:5440'): 1022 bytes
('208.47.254.81:80', '172.16.133.40:50163'): 976 bytes
('172.16.133.20:62420', '172.16.139.250:5440'): 1142 bytes
('172.16.133.75:50984', '172.16.139.250:5440'): 1022 bytes
('172.16.133.28:65456', '172.16.139.250:5440'): 1022 bytes
('23.62.164.136:80', '172.16.133.40:50162'): 7828 bytes
('172.16.133.153:54037', '64.17.236.31:80'): 2450 bytes
('172.16.133.99:56069', '172.16.139.250:5440'): 1142 bytes
('172.16.133.48:54567', '239.255.255.250:1900'): 1050 bytes
('172.16.133.87:60233', '172.16.139.250:5440'): 1142 bytes
('172.16.128.169:2542', '172.16.133.242:161'): 117 bytes
('172.16.128.169:2543', '172.16.133.252:161'): 117 bytes
('172.16.128.169:2544', '172.16.133.254:161'): 117 bytes
('172.16.133.252:161', '172.16.128.169:2543'): 129 bytes
('172.16.128.169:2546', '172.16.133.248:161'): 117 bytes
('172.16.133.35:49999', '172.16.139.250:5440'): 1142 bytes
('172.16.133.254:161', '172.16.128.169:2544'): 123 bytes
('172.16.133.242:161', '172.16.128.169:2542'): 129 bytes
('172.16.133.116:53447', '172.16.139.250:5440'): 1142 bytes
('64.17.236.31:80', '172.16.133.153:54037'): 40218 bytes
('172.16.133.248:161', '172.16.128.169:2546'): 129 bytes
('172.16.133.21:53209', '216.115.212.254:443'): 246 bytes
('172.16.133.116:53448', '172.16.139.250:5440'): 1022 bytes
('172.16.133.84:58818', '172.16.139.250:5440'): 1022 bytes
('172.16.133.116:53449', '172.16.139.250:5440'): 1022 bytes
('172.16.133.6:53299', '8.8.8.8:53'): 234 bytes
('8.8.8.8:53', '172.16.133.6:53299'): 357 bytes
('172.16.133.40:50164', '23.32.180.136:80'): 13995 bytes
('172.16.133.40:50165', '23.32.180.136:80'): 13935 bytes
('216.115.212.254:443', '172.16.133.21:53209'): 120 bytes
('172.16.133.49:55802', '172.16.139.250:5440'): 1142 bytes
('23.32.180.136:80', '172.16.133.40:50164'): 33337 bytes
('23.32.180.136:80', '172.16.133.40:50165'): 29565 bytes
('172.16.133.40:50166', '23.32.180.136:80'): 13932 bytes
('172.16.133.40:50167', '23.32.180.136:80'): 13995 bytes
('172.16.133.93:60742', '199.48.204.30:80'): 1015 bytes
('23.32.180.136:80', '172.16.133.40:50166'): 30695 bytes
('23.32.180.136:80', '172.16.133.40:50167'): 27477 bytes
('172.16.133.93:60743', '199.48.204.30:80'): 1014 bytes
('172.16.133.95:56994', '172.16.139.250:5440'): 1142 bytes
('172.16.133.92:57708', '172.16.139.250:5440'): 1142 bytes
('172.16.133.29:60961', '172.16.139.250:5440'): 1142 bytes
('172.16.133.44:64859', '172.16.139.250:5440'): 1022 bytes
('204.14.235.101:443', '172.16.133.184:59541'): 5974 bytes
('199.48.204.30:80', '172.16.133.93:60742'): 2117 bytes
('199.48.204.30:80', '172.16.133.93:60743'): 2564 bytes
('172.16.133.207:55959', '172.16.139.250:5440'): 1142 bytes
('172.16.133.83:57117', '172.16.139.250:5440'): 1022 bytes
('172.16.133.93:60744', '172.16.139.250:5440'): 1142 bytes
('172.16.133.11:55168', '172.16.139.250:5440'): 1022 bytes
('172.16.133.55:57607', '172.16.139.250:5440'): 1022 bytes
('172.16.133.73:60699', '172.16.139.250:5440'): 1142 bytes
('172.16.133.53:54125', '172.16.139.250:5440'): 1142 bytes
('172.16.133.21:53210', '172.16.139.250:5440'): 1022 bytes
('172.16.133.30:62645', '172.16.139.250:5440'): 1022 bytes
('172.16.133.25:63483', '172.16.139.250:5440'): 1142 bytes
('172.16.133.34:50465', '172.16.139.250:5440'): 1142 bytes
('172.16.133.97:59398', '172.16.139.250:5440'): 1142 bytes
('172.16.133.6:59801', '8.8.8.8:53'): 79 bytes
('172.16.133.49:55803', '216.115.219.126:443'): 246 bytes
('172.16.133.109:49151', '108.59.243.194:56247'): 106 bytes
('172.16.133.33:57907', '172.16.139.250:5440'): 1022 bytes
('172.16.133.109:49151', '108.59.243.194:56289'): 106 bytes
('8.8.8.8:53', '172.16.133.6:59801'): 127 bytes
('172.16.133.40:50168', '173.192.61.226:80'): 1021 bytes
('172.16.133.68:60757', '172.16.139.250:5440'): 1022 bytes
('172.16.133.12:59803', '172.16.139.250:5440'): 1022 bytes
('172.16.133.6:63099', '8.8.8.8:53'): 73 bytes
('172.16.133.6:53211', '8.8.8.8:53'): 317 bytes
('172.16.133.63:53906', '172.16.139.250:5440'): 1022 bytes
('172.16.133.66:53896', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:53211'): 565 bytes
('172.16.133.6:53611', '8.8.8.8:53'): 146 bytes
('172.16.133.82:61373', '172.16.139.250:5440'): 1142 bytes
('8.8.8.8:53', '172.16.133.6:63099'): 89 bytes
('172.16.133.6:49861', '8.8.8.8:53'): 78 bytes
('172.16.133.6:65337', '8.8.8.8:53'): 153 bytes
('173.192.61.226:80', '172.16.133.40:50168'): 621 bytes
('172.16.133.37:60651', '172.16.139.250:5440'): 1022 bytes
('172.16.133.21:53211', '202.173.28.250:443'): 246 bytes
('8.8.8.8:53', '172.16.133.6:53611'): 204 bytes
('172.16.133.6:53759', '8.8.8.8:53'): 258 bytes
('8.8.8.8:53', '172.16.133.6:49861'): 94 bytes
('172.16.133.6:60999', '8.8.8.8:53'): 79 bytes
('8.8.8.8:53', '172.16.133.6:65337'): 232 bytes
('172.16.133.6:55871', '8.8.8.8:53'): 159 bytes
('172.16.133.153:49151', '68.87.152.185:49472'): 1020 bytes
('172.16.133.75:60490', '172.16.139.250:5500'): 1492 bytes
('8.8.8.8:53', '172.16.133.6:60999'): 95 bytes
('8.8.8.8:53', '172.16.133.6:55871'): 191 bytes
('172.16.133.6:54033', '8.8.8.8:53'): 70 bytes
('172.16.133.6:49726', '8.8.8.8:53'): 71 bytes
('8.8.8.8:53', '172.16.133.6:53759'): 403 bytes
('8.8.8.8:53', '172.16.133.6:54033'): 86 bytes
('8.8.8.8:53', '172.16.133.6:49726'): 87 bytes
('172.16.133.6:63579', '8.8.8.8:53'): 72 bytes
('172.16.133.6:50575', '8.8.8.8:53'): 75 bytes
('172.16.133.6:54808', '8.8.8.8:53'): 79 bytes
('216.115.219.126:443', '172.16.133.49:55803'): 120 bytes
('172.16.133.40:50169', '23.45.65.10:80'): 18216 bytes
('8.8.8.8:53', '172.16.133.6:63579'): 88 bytes
('8.8.8.8:53', '172.16.133.6:54808'): 95 bytes
('172.16.133.6:55510', '8.8.8.8:53'): 144 bytes
('8.8.8.8:53', '172.16.133.6:50575'): 91 bytes
('172.16.133.6:49776', '8.8.8.8:53'): 143 bytes
('172.16.133.6:60929', '8.8.8.8:53'): 181 bytes
('8.8.8.8:53', '172.16.133.6:60929'): 213 bytes
('172.16.133.6:63544', '8.8.8.8:53'): 72 bytes
('8.8.8.8:53', '172.16.133.6:55510'): 230 bytes
('172.16.133.6:56989', '8.8.8.8:53'): 83 bytes
('23.45.65.10:80', '172.16.133.40:50169'): 172165 bytes
('172.16.133.78:59234', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:63544'): 88 bytes
('172.16.133.6:52382', '8.8.8.8:53'): 174 bytes
('8.8.8.8:53', '172.16.133.6:56989'): 99 bytes
('172.16.133.6:50800', '8.8.8.8:53'): 83 bytes
('8.8.8.8:53', '172.16.133.6:52382'): 220 bytes
('172.16.133.6:53740', '8.8.8.8:53'): 159 bytes
('8.8.8.8:53', '172.16.133.6:50800'): 113 bytes
('172.16.133.49:55804', '68.64.24.250:443'): 246 bytes
('172.16.133.6:57833', '8.8.8.8:53'): 81 bytes
('8.8.8.8:53', '172.16.133.6:49776'): 230 bytes
('172.16.133.67:56012', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:53740'): 244 bytes
('172.16.133.6:58768', '8.8.8.8:53'): 80 bytes
('8.8.8.8:53', '172.16.133.6:57833'): 97 bytes
('172.16.133.56:61456', '172.16.139.250:5440'): 1022 bytes
('172.16.133.6:53586', '8.8.8.8:53'): 167 bytes
('172.16.133.6:63333', '8.8.8.8:53'): 157 bytes
('172.16.133.21:53212', '67.217.65.244:443'): 246 bytes
('68.64.24.250:443', '172.16.133.49:55804'): 120 bytes
('172.16.133.21:53213', '64.74.80.187:443'): 246 bytes
('202.173.28.250:443', '172.16.133.21:53211'): 120 bytes
('8.8.8.8:53', '172.16.133.6:58768'): 158 bytes
('172.16.133.6:59252', '8.8.8.8:53'): 157 bytes
('64.74.80.187:443', '172.16.133.21:53213'): 120 bytes
('172.16.133.6:56099', '8.8.8.8:53'): 83 bytes
('8.8.8.8:53', '172.16.133.6:63333'): 203 bytes
('67.217.65.244:443', '172.16.133.21:53212'): 120 bytes
('172.16.133.6:53004', '8.8.8.8:53'): 155 bytes
('8.8.8.8:53', '172.16.133.6:53586'): 242 bytes
('172.16.133.6:63414', '8.8.8.8:53'): 74 bytes
('172.16.133.42:57153', '172.16.139.250:5440'): 1142 bytes
('8.8.8.8:53', '172.16.133.6:59252'): 189 bytes
('172.16.133.6:51826', '8.8.8.8:53'): 81 bytes
('172.16.133.41:53046', '172.16.139.250:5440'): 1142 bytes
('172.16.133.49:55805', '78.108.118.250:443'): 246 bytes
('172.16.133.85:52299', '172.16.139.250:5440'): 1142 bytes
('8.8.8.8:53', '172.16.133.6:63414'): 90 bytes
('172.16.133.6:63388', '8.8.8.8:53'): 76 bytes
('172.16.133.49:55806', '216.219.118.244:443'): 246 bytes
('172.16.133.6:63593', '8.8.8.8:53'): 75 bytes
('8.8.8.8:53', '172.16.133.6:51826'): 157 bytes
('8.8.8.8:53', '172.16.133.6:56099'): 113 bytes
('8.8.8.8:53', '172.16.133.6:53004'): 234 bytes
('172.16.133.6:50723', '8.8.8.8:53'): 74 bytes
('8.8.8.8:53', '172.16.133.6:63388'): 92 bytes
('172.16.133.6:57945', '8.8.8.8:53'): 77 bytes
('8.8.8.8:53', '172.16.133.6:63593'): 141 bytes
('172.16.133.6:63277', '8.8.8.8:53'): 167 bytes
('172.16.133.40:50170', '208.47.254.81:80'): 246 bytes
('172.16.133.40:50171', '23.45.65.10:80'): 9305 bytes
('172.16.133.40:50172', '23.45.65.10:80'): 1732 bytes
('172.16.133.40:50173', '23.45.65.10:80'): 3177 bytes
('172.16.133.40:50174', '173.194.43.33:80'): 246 bytes
('172.16.133.6:63290', '8.8.8.8:53'): 70 bytes
('172.16.133.6:63221', '8.8.8.8:53'): 87 bytes
('172.16.133.6:57069', '8.8.8.8:53'): 79 bytes
('172.16.133.6:63197', '8.8.8.8:53'): 88 bytes
('172.16.133.43:57809', '172.16.139.250:5440'): 1142 bytes
('8.8.8.8:53', '172.16.133.6:50723'): 90 bytes
('208.47.254.81:80', '172.16.133.40:50170'): 126 bytes
('173.194.43.33:80', '172.16.133.40:50174'): 126 bytes
('172.16.133.13:53065', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:63221'): 119 bytes
('172.16.133.40:50175', '173.192.42.179:80'): 1824 bytes
('8.8.8.8:53', '172.16.133.6:57069'): 111 bytes
('172.16.133.40:50176', '173.192.42.179:80'): 1926 bytes
('8.8.8.8:53', '172.16.133.6:63290'): 118 bytes
('172.16.133.6:60719', '8.8.8.8:53'): 71 bytes
('172.16.133.40:50177', '174.37.29.148:80'): 1962 bytes
('172.16.133.40:50178', '174.37.29.148:80'): 1002 bytes
('172.16.133.40:50179', '174.37.29.148:80'): 1634 bytes
('172.16.133.40:50180', '67.228.244.117:80'): 246 bytes
('172.16.133.40:50181', '67.228.244.117:80'): 246 bytes
('172.16.133.6:49909', '8.8.8.8:53'): 82 bytes
('78.108.118.250:443', '172.16.133.49:55805'): 180 bytes
('23.45.65.10:80', '172.16.133.40:50171'): 39289 bytes
('23.45.65.10:80', '172.16.133.40:50173'): 8141 bytes
('23.45.65.10:80', '172.16.133.40:50172'): 2450 bytes
('216.219.118.244:443', '172.16.133.49:55806'): 120 bytes
('8.8.8.8:53', '172.16.133.6:60719'): 87 bytes
('172.16.133.6:63296', '8.8.8.8:53'): 74 bytes
('172.16.133.20:62421', '172.16.139.250:5440'): 1142 bytes
('8.8.8.8:53', '172.16.133.6:49909'): 98 bytes
('172.16.133.6:55204', '8.8.8.8:53'): 74 bytes
('8.8.8.8:53', '172.16.133.6:57945'): 93 bytes
('172.16.133.6:52068', '8.8.8.8:53'): 72 bytes
('172.16.133.75:50985', '172.16.139.250:5440'): 1022 bytes
('172.16.133.28:65457', '172.16.139.250:5440'): 1142 bytes
('8.8.8.8:53', '172.16.133.6:63296'): 158 bytes
('172.16.133.99:56070', '172.16.139.250:5440'): 1022 bytes
('173.192.42.179:80', '172.16.133.40:50176'): 512 bytes
('67.228.244.117:80', '172.16.133.40:50180'): 186 bytes
('174.37.29.148:80', '172.16.133.40:50179'): 2054 bytes
('172.16.133.6:63630', '8.8.8.8:53'): 74 bytes
('67.228.244.117:80', '172.16.133.40:50181'): 186 bytes
('174.37.29.148:80', '172.16.133.40:50178'): 648 bytes
('174.37.29.148:80', '172.16.133.40:50177'): 1276 bytes
('173.192.42.179:80', '172.16.133.40:50175'): 512 bytes
('8.8.8.8:53', '172.16.133.6:55204'): 181 bytes
('172.16.133.87:60234', '172.16.139.250:5440'): 1022 bytes
('172.16.128.169:2591', '172.16.133.242:161'): 117 bytes
('172.16.128.169:2592', '172.16.133.254:161'): 117 bytes
('172.16.128.169:2593', '172.16.133.252:161'): 117 bytes
('172.16.128.169:2594', '172.16.133.248:161'): 117 bytes
('8.8.8.8:53', '172.16.133.6:52068'): 115 bytes
('172.16.133.254:161', '172.16.128.169:2592'): 123 bytes
('172.16.133.242:161', '172.16.128.169:2591'): 130 bytes
('172.16.133.252:161', '172.16.128.169:2593'): 129 bytes
('172.16.133.248:161', '172.16.128.169:2594'): 129 bytes
('172.16.133.6:55454', '8.8.8.8:53'): 155 bytes
('172.16.133.35:50000', '172.16.139.250:5440'): 1142 bytes
('172.16.133.116:53450', '172.16.139.250:5440'): 1022 bytes
('172.16.133.40:50182', '74.125.226.207:443'): 958 bytes
('172.16.133.40:50183', '173.194.43.46:443'): 1139 bytes
('8.8.8.8:53', '172.16.133.6:63630'): 90 bytes
('172.16.133.116:53451', '172.16.139.250:5440'): 1022 bytes
('172.16.133.116:53452', '172.16.139.250:5440'): 1022 bytes
('172.16.133.84:58819', '172.16.139.250:5440'): 1142 bytes
('8.8.8.8:53', '172.16.133.6:55454'): 219 bytes
('74.125.226.207:443', '172.16.133.40:50182'): 3069 bytes
('172.16.133.6:63422', '8.8.8.8:53'): 78 bytes
('173.194.43.46:443', '172.16.133.40:50183'): 715 bytes
('172.16.133.40:50184', '23.67.242.50:80'): 2704 bytes
('8.8.8.8:53', '172.16.133.6:63197'): 88 bytes
('172.16.133.6:63197', '8.8.4.4:53'): 88 bytes
('23.67.242.50:80', '172.16.133.40:50184'): 58660 bytes
('8.8.8.8:53', '172.16.133.6:63422'): 94 bytes
('8.8.8.8:53', '172.16.133.6:63277'): 183 bytes
('172.16.133.6:63277', '8.8.4.4:53'): 85 bytes
('172.16.133.40:50185', '67.228.30.242:80'): 849 bytes
('8.8.4.4:53', '172.16.133.6:63197'): 88 bytes
('172.16.133.109:35201', '172.16.128.202:53'): 88 bytes
('8.8.4.4:53', '172.16.133.6:63277'): 85 bytes
('172.16.133.109:48050', '172.16.128.202:53'): 85 bytes
('172.16.133.49:55807', '172.16.139.250:5440'): 1022 bytes
('67.228.30.242:80', '172.16.133.40:50185'): 4562 bytes
('172.16.133.95:56995', '172.16.139.250:5440'): 1142 bytes
('172.16.133.40:50186', '4.28.73.137:80'): 2299 bytes
('172.16.133.40:50187', '208.47.254.8:443'): 858 bytes
('172.16.133.40:50188', '208.47.254.8:443'): 858 bytes
('172.16.133.6:54059', '8.8.8.8:53'): 157 bytes
('172.16.133.6:56909', '8.8.8.8:53'): 144 bytes
('172.16.133.6:52470', '8.8.8.8:53'): 81 bytes
('172.16.133.47:62707', '65.55.223.38:40042'): 74 bytes
('172.16.133.92:57709', '172.16.139.250:5440'): 1022 bytes
('172.16.133.6:56756', '8.8.8.8:53'): 72 bytes
('172.16.133.40:50189', '64.94.107.58:80'): 1654 bytes
('172.16.133.29:60962', '172.16.139.250:5440'): 1022 bytes
('4.28.73.137:80', '172.16.133.40:50186'): 3982 bytes
('208.47.254.8:443', '172.16.133.40:50187'): 1536 bytes
('208.47.254.8:443', '172.16.133.40:50188'): 1536 bytes
('172.16.133.44:64860', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:54059'): 189 bytes
('172.16.133.6:64926', '8.8.8.8:53'): 84 bytes
('8.8.8.8:53', '172.16.133.6:52470'): 97 bytes
('8.8.8.8:53', '172.16.133.6:56909'): 241 bytes
('65.55.223.38:40042', '172.16.133.47:62707'): 593 bytes
('172.16.133.6:63093', '8.8.8.8:53'): 247 bytes
('172.16.133.6:57329', '8.8.8.8:53'): 74 bytes
('64.94.107.58:80', '172.16.133.40:50189'): 463 bytes
('172.16.133.47:62707', '65.55.223.26:40046'): 181 bytes
('8.8.8.8:53', '172.16.133.6:56756'): 88 bytes
('172.16.133.40:50190', '107.21.205.194:80'): 944 bytes
('172.16.133.207:55960', '172.16.139.250:5440'): 1022 bytes
('172.16.133.83:57118', '172.16.139.250:5440'): 1142 bytes
('8.8.8.8:53', '172.16.133.6:63093'): 327 bytes
('172.16.133.6:50851', '8.8.8.8:53'): 310 bytes
('8.8.8.8:53', '172.16.133.6:57329'): 90 bytes
('65.55.223.26:40046', '172.16.133.47:62707'): 63 bytes
('8.8.8.8:53', '172.16.133.6:64926'): 212 bytes
('172.16.133.6:63235', '8.8.8.8:53'): 230 bytes
('172.16.133.6:65011', '8.8.8.8:53'): 78 bytes
('107.21.205.194:80', '172.16.133.40:50190'): 818 bytes
('172.16.133.93:60745', '172.16.139.250:5440'): 1142 bytes
('8.8.8.8:53', '172.16.133.6:50851'): 668 bytes
('172.16.133.11:55169', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:63235'): 294 bytes
('172.16.133.6:63824', '8.8.8.8:53'): 163 bytes
('172.16.133.55:57608', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:65011'): 200 bytes
('172.16.133.6:60273', '8.8.8.8:53'): 74 bytes
('172.16.133.73:60700', '172.16.139.250:5440'): 1022 bytes
('172.16.133.53:54126', '172.16.139.250:5440'): 1142 bytes
('172.16.133.21:53214', '172.16.139.250:5440'): 1022 bytes
('172.16.133.30:62647', '172.16.139.250:5440'): 1142 bytes
('172.16.133.25:63484', '172.16.139.250:5440'): 1142 bytes
('8.8.8.8:53', '172.16.133.6:60273'): 90 bytes
('172.16.133.34:50466', '172.16.139.250:5440'): 1022 bytes
('172.16.133.6:63320', '8.8.8.8:53'): 163 bytes
('8.8.8.8:53', '172.16.133.6:63824'): 407 bytes
('172.16.133.97:59399', '172.16.139.250:5440'): 1142 bytes
('172.16.133.54:64341', '173.194.73.99:443'): 12420 bytes
('173.194.73.99:443', '172.16.133.54:64341'): 100420 bytes
('172.16.133.33:57908', '172.16.139.250:5440'): 1142 bytes
('172.16.133.68:60758', '172.16.139.250:5440'): 1022 bytes
('8.8.8.8:53', '172.16.133.6:63320'): 209 bytes
('172.16.133.12:59804', '172.16.139.250:5440'): 1142 bytes
('172.16.133.63:53907', '172.16.139.250:5440'): 1142 bytes
('172.16.133.66:53897', '172.16.139.250:5440'): 1022 bytes
('172.16.133.40:50191', '23.67.242.50:80'): 246 bytes
('172.16.133.82:61374', '172.16.139.250:5440'): 1022 bytes
('172.16.133.37:60652', '172.16.139.250:5440'): 1142 bytes
('23.67.242.50:80', '172.16.133.40:50191'): 126 bytes
('172.16.133.40:50192', '67.228.30.242:80'): 1180 bytes
('172.16.133.40:50193', '173.192.61.226:80'): 1056 bytes
('172.16.133.40:50194', '4.28.73.137:80'): 2456 bytes
('4.28.73.137:80', '172.16.133.40:50194'): 4194 bytes
('172.16.133.66:53898', '199.59.149.230:443'): 3643 bytes
('172.16.133.40:50195', '23.6.17.224:443'): 3131 bytes
('172.16.133.40:50196', '23.6.17.224:443'): 2769 bytes
('172.16.133.78:59235', '172.16.139.250:5440'): 1022 bytes
('23.6.17.224:443', '172.16.133.40:50195'): 5588 bytes
('23.6.17.224:443', '172.16.133.40:50196'): 6004 bytes
('173.192.61.226:80', '172.16.133.40:50193'): 917 bytes
('67.228.30.242:80', '172.16.133.40:50192'): 591 bytes
('172.16.133.67:56013', '172.16.139.250:5440'): 1022 bytes
('172.16.133.40:50197', '23.67.243.40:443'): 1467 bytes
('172.16.133.40:50198', '23.67.243.40:443'): 1407 bytes
('172.16.133.40:50199', '23.67.243.40:443'): 2134 bytes
('172.16.133.40:50200', '23.67.243.40:443'): 1467 bytes
('199.59.149.230:443', '172.16.133.66:53898'): 9253 bytes
('172.16.133.56:61457', '172.16.139.250:5440'): 1142 bytes
('23.67.243.40:443', '172.16.133.40:50197'): 3837 bytes
('23.67.243.40:443', '172.16.133.40:50199'): 7495 bytes
('23.67.243.40:443', '172.16.133.40:50198'): 3739 bytes
('23.67.243.40:443', '172.16.133.40:50200'): 4381 bytes
('172.16.133.40:50201', '4.28.73.137:80'): 2612 bytes
('4.28.73.137:80', '172.16.133.40:50201'): 4295 bytes
('172.16.133.42:57154', '172.16.139.250:5440'): 1142 bytes
('172.16.133.41:53047', '172.16.139.250:5440'): 1022 bytes
('172.16.133.85:52300', '172.16.139.250:5440'): 1022 bytes
('172.16.133.153:49151', '68.87.152.185:49475'): 1020 bytes
('172.16.133.43:57810', '172.16.139.250:5440'): 1022 bytes
('172.16.133.13:53066', '172.16.139.250:5440'): 1022 bytes
('172.16.133.22:64860', '216.146.35.240:53'): 95 bytes
('216.146.35.240:53', '172.16.133.22:64860'): 95 bytes
('172.16.133.22:64860', '216.146.36.240:53'): 95 bytes
('172.16.133.20:62422', '172.16.139.250:5440'): 1142 bytes
('172.16.133.75:50986', '172.16.139.250:5440'): 1022 bytes
('172.16.133.28:65458', '172.16.139.250:5440'): 1022 bytes
('172.16.133.109:49151', '54.242.56.178:56471'): 106 bytes
('172.16.128.169:2625', '172.16.133.247:161'): 133 bytes
('172.16.133.247:161', '172.16.128.169:2625'): 144 bytes
('172.16.133.6:63122', '8.8.8.8:53'): 81 bytes
('172.16.128.169:2631', '172.16.133.248:161'): 117 bytes
('172.16.128.169:2632', '172.16.133.252:161'): 117 bytes
('172.16.128.169:2633', '172.16.133.242:161'): 117 bytes
('172.16.128.169:2634', '172.16.133.254:161'): 117 bytes
('172.16.133.242:161', '172.16.128.169:2633'): 123 bytes
('172.16.133.252:161', '172.16.128.169:2632'): 129 bytes
('172.16.133.248:161', '172.16.128.169:2631'): 130 bytes
('172.16.133.254:161', '172.16.128.169:2634'): 129 bytes
('172.16.133.99:56071', '172.16.139.250:5440'): 1142 bytes
('172.16.133.40:50202', '4.28.73.137:80'): 2698 bytes
('172.16.133.87:60235', '172.16.139.250:5440'): 1022 bytes
('172.16.133.35:50001', '172.16.139.250:5440'): 1142 bytes
('172.16.133.116:53453', '172.16.139.250:5440'): 1022 bytes
('172.16.133.116:53454', '172.16.139.250:5440'): 1022 bytes
('172.16.133.116:53455', '172.16.139.250:5440'): 1022 bytes
('172.16.133.84:58820', '172.16.139.250:5440'): 1142 bytes
